expression,reading,meaning,tags,guid
従事,じゅうじ,參與，追隨，關注,JLPT_1 JLPT,kZT/egI[mV
終日,しゅうじつ,整天,JLPT_1 JLPT,AR^6lmvOwg
充実,じゅうじつ,豐滿，完美,JLPT_1 JLPT,tGa!Bufhy/
収集,しゅうしゅう,收集，收集,JLPT_1 JLPT,"g+wGkM,J!."
十字路,じゅうじろ,十字路口,JLPT_1 JLPT,M-P484f.3r
執着,しゅうじゃく,依戀，粘附，堅韌,JLPT_1 JLPT,u`m`$IGAEz
執着,しゅうちゃく,依戀，粘附，堅韌,JLPT_1 JLPT,k5L#!.1c@y
柔軟,じゅうなん,靈活的,JLPT_1 JLPT,o$JEWneOMf
重複,じゅうふく,重複，重複，重疊,JLPT_1 JLPT,xsR4^tk;%3
収容,しゅうよう,住宿;座位；保管,JLPT_1 JLPT,e@q$+H3N_E
従来,じゅうらい,到目前為止，傳統,JLPT_1 JLPT,m&r$7kIG&x
守衛,しゅえい,保安人員，門衛,JLPT_1 JLPT,e^0%h@~lt8
主演,しゅえん,主演，扮演領先的角色,JLPT_1 JLPT,n]D<c|Caow
主観,しゅかん,主觀性，主題，自我,JLPT_1 JLPT,lW5DbL!{A5
修行,しゅぎょう,追求知識，培訓，禁慾實踐,JLPT_1 JLPT,KirESaOr*_
塾,じゅく,課後（Cram）學校,JLPT Intermediate_Japanese JLPT_1 Intermediate_Japanese_Ln.5 Genki_Ln.22 Genki,r6*vU;-fx(
祝賀,しゅくが,慶祝，恭喜,JLPT_1 JLPT,wRzD+</l;5
宿命,しゅくめい,命運，命運，預定,JLPT_1 JLPT,BFNKk^{M1j
手芸,しゅげい,手工藝品,JLPT_1 JLPT,QuReZ-t?cb
主権,しゅけん,主權,JLPT_1 JLPT,bc]8:XVC+v
主催,しゅさい,組織，贊助，主持,JLPT_1 JLPT,Az?/+|wSuL
取材,しゅざい,覆蓋範圍，收集數據,JLPT_1 JLPT,ALv+C0}[Uy
趣旨,しゅし,對象，含義,JLPT_1 JLPT,r#aoMGQ7ru
種々,しゅじゅ,種類,JLPT_1 JLPT,L$zP;w1Dds
主食,しゅしょく,主食,JLPT_1 JLPT,Ff{n(i0=[l
主人公,しゅじんこう,主角,JLPT_1 JLPT,Ci-hQYEll
主体,しゅたい,主題，主要成分,JLPT_1 JLPT,"wk,7:5Ulq:"
主題,しゅだい,主題，主題，主題,JLPT_1 JLPT,t4<KTH8w{.
出演,しゅつえん,領先的表演者，舞台外觀,JLPT_1 JLPT,B>+JLE{F%w
出血,しゅっけつ,流血,JLPT_1 JLPT,jt7Tvjw[T<
出現,しゅつげん,外觀，到達,JLPT_1 JLPT,et$R3oC-m[
出産,しゅっさん,分娩,JLPT_1 Intermediate_Japanese_Ln.14 JLPT Intermediate_Japanese,CT4;+h>Ai7
出社,しゅっしゃ,上班,JLPT_1 JLPT,Gd$MA{t_:M
出生,しゅっしょう,出生,JLPT_1 JLPT,CwJVE%al3B
出生,しゅっせい,出生,JLPT_1 JLPT,cV$*)i2b6%
微量,びりょう,小額量，數量極少,JLPT_1 JLPT,Ix21c!hl+{
昼飯,ひるめし,午餐（午飯）,JLPT_1 JLPT,B4a{kV3{l&
比例,ひれい,部分,JLPT_1 JLPT,u^9gz.!&Uk
疲労,ひろう,疲勞，疲倦,JLPT_1 JLPT,m.KXL51O8=
敏感,びんかん,感性，敏感性，敏感（TO）,JLPT_1 JLPT,i]}jt3Q.(f
貧困,ひんこん,貧窮，缺乏,JLPT_1 JLPT,xy9G9E{K5M
品質,ひんしつ,品質,JLPT_1 JLPT,v)0nMB=(Mu
貧弱,ひんじゃく,貧窮，微不足道，無能為力,JLPT_1 JLPT,"AT#enW$Yd,"
品種,ひんしゅ,品種，類型，品種,JLPT_1 JLPT,K%9{]!|f1(
ヒント,ヒント,暗示,JLPT_1 JLPT,l]_+v%b&%R
頻繁,ひんぱん,頻率,JLPT_1 JLPT,D{nW!<u7<*
貧乏,びんぼう,貧窮，貧窮，貧窮,JLPT_1 JLPT,KjBzaYHZW.
ファイト,ファイト,鬥爭,JLPT_1 JLPT,"C?{V+<,&x0"
ファイル,ファイル,文件;文件夾,JLPT_1 Genki_Ln.16 JLPT Genki,srC<dgokBJ
ファン,ファン,扇子,JLPT_1 JLPT,hsy0ORScG&
不意,ふい,突然，突然，出乎意料,JLPT_1 JLPT,xgYlO*O}d~
フィルタ,フィルタ,篩選,JLPT_1 JLPT,jmKbIb6QcW
封,ふう,海豹,JLPT_1 JLPT,iHGcq7T#S>
封鎖,ふうさ,封鎖，凍結（資金）,JLPT_1 JLPT,Ae_x+Wt0^{
風車,ふうしゃ,風車,JLPT_1 JLPT,m${YvIujFj
風習,ふうしゅう,風俗,JLPT_1 JLPT,IfkXX^HH}1
風俗,ふうぞく,舉止，習俗；性愛行業,JLPT_1 JLPT,e3n120S&QB
ブーツ,ブーツ,靴子,JLPT_1 JLPT,Nihzy$?;~s
風土,ふうど,自然特徵，氣候,JLPT_1 JLPT,B(IXgyGNd~
ブーム,ブーム,繁榮,JLPT_1 JLPT,FMQ@X9![T+
フォーム,フォーム,泡沫;形式,JLPT_1 JLPT,N.>_aoM)4S
部下,ぶか,一個人的下屬,JLPT Intermediate_Japanese JLPT_1 Intermediate_Japanese_Ln.9 Genki_Ln.22 Genki,At:l-rSeL9
不可欠,ふかけつ,必不可少的，必不可少的,JLPT_1 JLPT,$D>BzY&Eq
ぶかぶか,ぶかぶか,太大，寬鬆,JLPT_1 JLPT,M4TQ1zs9*D
不吉,ふきつ,不祥的，險惡，運氣不好，病了,JLPT_1 JLPT,GG4guCQ>St
不況,ふきょう,經濟衰退，沮喪，低迷,JLPT_1 JLPT,NAxBuR@3>.
布巾,ふきん,菜布,JLPT_1 JLPT,P<Zf%&wJ!m
複合,ふくごう,複合，複雜,JLPT_1 JLPT,p=QT;iGf;n
福祉,ふくし,福利，幸福,JLPT_1 JLPT,b03!@u1#5V
覆面,ふくめん,面具，面紗，偽裝,JLPT_1 JLPT,QXg#lB9xS_
膨れる,ふくれる,膨脹（外出），膨脹，凸起,JLPT_1 JLPT,"Ie:O+1U,1j"
不景気,ふけいき,商業衰退，艱難時期，沮喪,JLPT_1 JLPT,"iNdMUnu]F,"
耽る,ふける,沉迷，放棄，被吸收,JLPT_1 JLPT,v[B)O.T7PD
老ける,ふける,年齡,JLPT_1 JLPT,QZ$)s`u+7V
富豪,ふごう,富人，百萬富翁,JLPT_1 JLPT,de)G:rS8ob
布告,ふこく,法令，宣言,JLPT_1 JLPT,m`EP77(8*G
ブザー,ブザー,蜂鳴器,JLPT_1 JLPT,C0kjm{<IuS
負債,ふさい,債務，負債,JLPT_1 JLPT,qG<ySRudYV
不在,ふざい,缺席,JLPT_1 JLPT,rCM+ktTr!?
ふさわしい,ふさわしい,合適的,JLPT_1 JLPT,j1c*Q9d`L}
不順,ふじゅん,不規則，不合理,JLPT_1 JLPT,kwTZda>KFz
負傷,ふしょう,受傷，傷口,JLPT_1 JLPT,o+oZbWGZ`o
侮辱,ぶじょく,侮辱，蔑視，輕微,JLPT_1 JLPT,g>J&PTIuaT
不審,ふしん,可疑，懷疑，不忠,JLPT_1 JLPT,jmIlRt&BUg
不振,ふしん,沉悶，沮喪，停滯,JLPT_1 JLPT,G]_~>elSdu
武装,ぶそう,武器，武器，武裝,JLPT_1 JLPT,JTlLA8kPQ$
札,ふだ,令牌，標籤；票，卡；魅力，護身符,JLPT_1 JLPT,P_/*Zy2*:b
負担,ふたん,負擔;加載,JLPT_1 Intermediate_Japanese_Ln.14 JLPT Intermediate_Japanese,Gta/;X`Z+t
不調,ふちょう,狀況不佳，混亂，低迷,JLPT_1 JLPT,j!ymTpYo|(
復活,ふっかつ,復興（例如音樂劇），修復,JLPT_1 JLPT,Hga}Pqjl1G
物議,ぶつぎ,公眾討論（批評）,JLPT_1 JLPT,E>jQlZ<@Gi
復旧,ふっきゅう,恢復，恢復原狀，康復,JLPT_1 JLPT,v+skQS.kck
復興,ふっこう,復興，文藝復興，重建,JLPT_1 JLPT,DSf6z@!#o3
物資,ぶっし,商品，材料,JLPT_1 JLPT,wx*<XPsco8
仏像,ぶつぞう,佛教圖像（雕像）,JLPT_1 JLPT,oCnal+d5Dm
物体,ぶったい,目的,JLPT_1 JLPT,vQK(_s<&_e
沸騰,ふっとう,沸騰，沸騰,JLPT_1 JLPT,K!6nK8uJ5*
不当,ふとう,不公正，不當行為，不公平,JLPT_1 JLPT,"AB;-J~^I,j"
不動産,ふどうさん,房地產,JLPT_1 JLPT,Mv%siEq0S4
無難,ぶなん,安全，安全,JLPT_1 JLPT,L:*{h+[3Gh
赴任,ふにん,（繼續）新約會,JLPT_1 JLPT,oAb.`u!o*I
腐敗,ふはい,衰敗，墮落,JLPT_1 JLPT,M`8*mP*qtg
不評,ふひょう,聲譽不佳，恥辱，不受歡迎,JLPT_1 JLPT,uWKg6kq8N?
不服,ふふく,不滿，不滿，反對,JLPT_1 JLPT,efQHJ:1O+%
普遍,ふへん,普遍性，無處不在，無處不在,JLPT_1 JLPT,DU4nCA/=D7
踏まえる,ふまえる,基於，起源於,JLPT_1 JLPT,FbvWJQ2aYz
踏み込む,ふみこむ,進入（其他人的領土，闖入，突襲,JLPT_1 JLPT,KsQ]!/u$%%
不明,ふめい,未知，模棱兩可,JLPT_1 JLPT,c[|*N}]Ng.
部門,ぶもん,班級，小組，類別，部門，現場，分支機構,JLPT_1 JLPT,fW<r$/Xexi
扶養,ふよう,支持，維護,JLPT_1 JLPT,c&|r4tzL6g
ふらふら,ふらふら,腳不穩定，totter，頭暈,JLPT_1 JLPT,cGi)S~zu?F
ぶらぶら,ぶらぶら,懸掛著沉重的搖擺，搖擺，來回閒逛,JLPT_1 JLPT,"cSlQ|q,LD<"
振り返る,ふりかえる,轉彎，轉身，回頭看,JLPT_1 JLPT,i6Y*X-6gv)
振り出し,ふりだし,初始，起點，​​繪圖或發行（草案）,JLPT_1 JLPT,"A2?E7UEb&,"
不良,ふりょう,壞事，犯罪，失敗,JLPT_1 JLPT,APww5XImb>
浮力,ふりょく,浮力,JLPT_1 JLPT,DkFrZlvY6D
武力,ぶりょく,武裝，軍事力量，劍，武力,JLPT_1 JLPT,l$;!dayR0#
ブル,ブル,公牛,JLPT_1 JLPT,vCf7eeE})t
震わせる,ふるわせる,搖晃，發抖,JLPT_1 JLPT,j:m!@?JEXR
無礼,ぶれい,不禮貌，粗魯,JLPT_1 JLPT,hx5Ck[5*mQ
付録,ふろく,附錄，補充,JLPT_1 JLPT,z3>_<:;2Kw
フロント,フロント,正面,JLPT_1 JLPT,QB*(L<))Uf
憤慨,ふんがい,憤慨，怨恨,JLPT_1 JLPT,M|ckH|tS}_
文化財,ぶんかざい,文化資產，文化財產,JLPT_1 JLPT,GKrt{zi]?g
分業,ぶんぎょう,勞工部，專業，裝配線生產,JLPT_1 JLPT,BTtV3{+^[7
文語,ぶんご,書面語言，文學語言,JLPT_1 JLPT,O2yEclYZ/f
分散,ぶんさん,分散，權力下放，方差（統計）,JLPT_1 JLPT,w2^IG)[nB&
分子,ぶんし,分子分子,JLPT_1 JLPT,rK-5&@bZ0^
紛失,ふんしつ,失去一些東西,JLPT_1 JLPT,j5|sBvq.}8
噴出,ふんしゅつ,噴口，噴湧，噴口,JLPT_1 JLPT,D3z2#~XD*U
文書,ぶんしょ,文檔，寫作,JLPT_1 JLPT,bo]+8nZw?m
紛争,ふんそう,爭議，麻煩，衝突,JLPT_1 JLPT,OV3#PrQH78
ふんだん,ふんだん,豐富，豐富，奢華,JLPT_1 JLPT,MwIZm`m=c%
分担,ぶんたん,分配，分享,JLPT_1 JLPT,gy+k.s^o1O
奮闘,ふんとう,艱苦的鬥爭，艱苦的努力,JLPT_1 JLPT,L`X>(7GS~^
分配,ぶんぱい,分享，分享,JLPT_1 JLPT,r[[VI2iWnz
分母,ぶんぼ,分母,JLPT_1 JLPT,BM+H~/z91A
粉末,ふんまつ,細粉,JLPT_1 JLPT,O?vF%vQ*a#
分離,ぶんり,分離，脫離，隔離,JLPT_1 JLPT,u?^XP3ZSZ)
分裂,ぶんれつ,分裂，分裂，分手,JLPT_1 JLPT,FG95S7^tJT
ペア,ペア,一對，梨,JLPT_1 JLPT,k=Nb=9qw5N
兵器,へいき,武器，武器，條例,JLPT_1 JLPT,wAUL<0|lY_
閉口,へいこう,閉嘴,JLPT_1 JLPT,g74gm$0hDG
閉鎖,へいさ,關閉，關閉，關閉,JLPT_1 JLPT,m*Y:Rj#(nz
兵士,へいし,士兵,JLPT_1 JLPT,B3%=Tm.br`
平常,へいじょう,正常，通常,JLPT_1 JLPT,i$h--6kH#|
平方,へいほう,正方形（例如儀表，正方形）,JLPT_1 JLPT,pZOmk8w#A@
並列,へいれつ,佈置，平行，並排,JLPT_1 JLPT,QDMVtj-X)]
ベース,ベース,基礎，低音,JLPT_1 JLPT,m~Et>&CToA
辟易,へきえき,畏縮，縮小，屈服於，被嚇到,JLPT_1 JLPT,wo~f0ok]vp
ぺこぺこ,ぺこぺこ,小鹿，非常餓,JLPT_1 JLPT,F.Cz<ZL1y8
ベスト,ベスト,最好的;背心,JLPT_1 JLPT,kVQ_O=hpyu
ベストセラー,ベストセラー,暢銷書,JLPT_1 JLPT,"k[DIJ,exg`"
隔たる,へだたる,要遠處,JLPT_1 JLPT,b4BPS$[Q>/
縁,へり,邊緣,JLPT_1 JLPT,g}BbfTHa#|
へりくだる,へりくだる,貶低自己並讚美聽眾,JLPT_1 JLPT,fb3Sk}Zmt.
弁解,べんかい,解釋，理由，藉口,JLPT_1 JLPT,Eu*5BbIK^d
変革,へんかく,變革，改革,JLPT_1 JLPT,JH(PT>%qS{
返還,へんかん,返回，修復,JLPT_1 JLPT,F`|5A?wBp8
便宜,べんぎ,便利，住宿,JLPT_1 JLPT,uw9O+5v>m#
偏見,へんけん,偏見，狹窄的視野,JLPT_1 JLPT,H5~Io~/)~0
弁護,べんご,國防，懇求，倡導,JLPT_1 JLPT,rHoP07l#m/
返済,へんさい,還款,JLPT_1 JLPT,G.5i-maV%u
弁償,べんしょう,補償，賠償，報銷,JLPT_1 JLPT,H^-g_F:FjG
変遷,へんせん,變化，過渡，替代,JLPT_1 JLPT,qt*X5m;y07
返答,へんとう,回覆,JLPT_1 JLPT,A+kZ]*6U1q
変動,へんどう,變化，波動,JLPT_1 JLPT,"giBey3?e,4"
弁論,べんろん,討論，辯論，爭論,JLPT_1 JLPT,A=n2+Ps#LJ
穂,ほ,耳朵（植物），（植物的頭部）,JLPT_1 JLPT,c0##(*ojkQ
保育,ほいく,護理，養育，飼養,JLPT_1 JLPT,i3iCkIhG8y
ボイコット,ボイコット,聯合抵制,JLPT_1 JLPT,mR[e%~Ga7o
ポイント,ポイント,觀點,JLPT_1 JLPT,J#f7z)[.2}
法案,ほうあん,法案（法律）,JLPT_1 JLPT,G67]H`pE*(
防衛,ぼうえい,防禦，保護，自衛,JLPT_1 JLPT,D~[_4zhU{o
防火,ぼうか,消防，消防，防火,JLPT_1 JLPT,nk53s<H-ud
崩壊,ほうかい,崩潰，腐爛（物理），崩潰,JLPT_1 JLPT,"jGI8,H>%=u"
妨害,ぼうがい,干擾，阻塞，干擾,JLPT_1 JLPT,k0?pSKRG!b
法学,ほうがく,法律，法學,JLPT_1 JLPT,Mp|Wasr2Aa
封建,ほうけん,封建,JLPT_1 JLPT,I3}@<tlawU
豊作,ほうさく,豐收，豐收,JLPT_1 JLPT,DcQa/!NBRf
方策,ほうさく,計劃，政策,JLPT_1 JLPT,jAYb5%jhb
奉仕,ほうし,出勤，服務,JLPT_1 JLPT,jl!5Ew9{A&
方式,ほうしき,形式，方法，系統,JLPT_1 JLPT,JK5hiz`$ai
放射,ほうしゃ,輻射，發射,JLPT_1 JLPT,s&NZ<R!wMX
放射能,ほうしゃのう,放射性,JLPT_1 JLPT,gGVwqx%~R]
報酬,ほうしゅう,報酬，補償，獎勵,JLPT_1 JLPT,f3~#Hf{b;R
放出,ほうしゅつ,釋放，發射,JLPT_1 JLPT,sh*BL^`)[I
報じる,ほうじる,告知，報告,JLPT_1 JLPT,JFEJ]`)bZ8
報ずる,ほうずる,告知，報告,JLPT_1 JLPT,"KRvk3^-|,F"
紡績,ぼうせき,旋轉,JLPT_1 JLPT,c(WbBZ;AX4
呆然,ぼうぜん,笨拙，驚訝地克服了,JLPT_1 JLPT,"D,29%Cq6kO"
放置,ほうち,離開原樣，獨自離開，忽視,JLPT_1 JLPT,v(CYy#&;?A
膨張,ぼうちょう,擴展，腫脹，增加,JLPT_1 JLPT,yrEhMT2lD[
法廷,ほうてい,法庭,JLPT_1 JLPT,DT=sfW*:r&
報道,ほうどう,報導，報告,JLPT_1 JLPT,c6C5#ID_tl
冒頭,ぼうとう,開始，開始，啟動,JLPT_1 JLPT,j#7sz+T+0t
暴動,ぼうどう,起義，騷亂，起義,JLPT_1 JLPT,z>Vj=5Gt8G
褒美,ほうび,獎勵，獎品,JLPT_1 JLPT,p$ZOw#.2V@
暴風,ぼうふう,風暴，風暴，大風,JLPT_1 JLPT,G7m5?HCHEG
葬る,ほうむる,埋葬，吞噬,JLPT_1 JLPT,o:m}t1oj2f
放り込む,ほうりこむ,扔進去,JLPT_1 JLPT,eWW}rHT.ef
放り出す,ほうりだす,扔出去，放棄，放棄,JLPT_1 JLPT,x@6@j{vH4g
暴力,ぼうりょく,暴力,JLPT_1 JLPT,"bBwqHP,dIr"
飽和,ほうわ,飽和,JLPT_1 JLPT,e-F){8|6>q
ホース,ホース,軟管,JLPT_1 JLPT,mR5}X@MWM{
ポーズ,ポーズ,暫停,JLPT_1 JLPT,o2eqJ-PY$U
ホール,ホール,大廳;洞,JLPT_1 JLPT,g=V#H+1mJd
保温,ほおん,保留溫暖，保持熱量，熱絕緣,JLPT_1 JLPT,caxU`1c?H}
捕獲,ほかく,捕獲，癲癇發作,JLPT_1 JLPT,b>64#LmJ&_
保管,ほかん,保管，保管，存儲,JLPT_1 JLPT,dQ*M>yKiW}
補給,ほきゅう,供應，供應，補充,JLPT_1 JLPT,Dc(.H5{&b@
補強,ほきょう,加強,JLPT_1 JLPT,J3$|<dn.re
募金,ぼきん,籌款，資金收集,JLPT_1 JLPT,h)Vl=R>l^q
牧師,ぼくし,牧師，部長，牧師,JLPT_1 JLPT,pz`YHSooKr
捕鯨,ほげい,捕鯨,JLPT_1 JLPT,x$O*osSX;x
惚ける,ぼける,成長老年，褪色,JLPT_1 JLPT,q*FJd;okG=
保険,ほけん,保證，保證,JLPT_1 JLPT,Bet5?24idk
母校,ぼこう,母校,JLPT_1 JLPT,qX^1y@?`G[
母国,ぼこく,一個人的祖國（與自分の國（じぶんのくに）相同）,JLPT_1 JLPT Intermediate_Japanese_Ln.15 Intermediate_Japanese,bSW6]:G@H?
誇る,ほこる,誇耀，為,JLPT_1 JLPT,M-#?~#CKEe
綻びる,ほころびる,在接縫處分開，微笑,JLPT_1 JLPT,IzpFoG;o+q
干し～,ほし～,幹〜,JLPT_1 JLPT,is?TC|:$uN
ポジション,ポジション,位置,JLPT_1 JLPT,PnsJ9Y`/xy
干し物,ほしもの,乾洗（衣服,JLPT_1 JLPT,fiEpVY&=zT
保守,ほしゅ,保守，維護,JLPT_1 JLPT,HeA:gQu%kE
補充,ほじゅう,補充，補充，補充,JLPT_1 JLPT,ovQ+M7ILU)
補助,ほじょ,協助，支持，輔助,JLPT_1 JLPT,m?5D3_JP+}
舗装,ほそう,路面，道路表面,JLPT_1 JLPT,glr.;x9$x0
補足,ほそく,補充，補充,JLPT_1 JLPT,inE4~;vRlL
墓地,ぼち,公墓，墓地,JLPT_1 JLPT,nNMpx>zT&}
発作,ほっさ,適合，攻擊,JLPT_1 JLPT,J-l0g]=x_p
没収,ぼっしゅう,沒收,JLPT_1 JLPT,FTZs|u+c%T
発足,ほっそく,開始，就職典禮,JLPT_1 JLPT,zOAVt?|e(1
ポット,ポット,鍋,JLPT_1 JLPT,eLxlfyvQa!
ほっぺた,ほっぺた,臉頰,JLPT_1 JLPT,Jt@~gSztWD
ぼつぼつ,ぼつぼつ,逐漸在這里和那裡斑點,JLPT_1 JLPT,jz~OVH6f~Q
没落,ぼつらく,廢墟，跌倒，崩潰,JLPT_1 JLPT,qo9QqJE?e^
解ける,ほどける,取消紐帶，分開,JLPT_1 JLPT,DA{v}3+Lp$
施す,ほどこす,給予，進行，執行,JLPT_1 JLPT,gYMa.e[yq>
ほとり,ほとり,湖附近；河,JLPT_1 JLPT,h5B>a}=Y4~
ぼやく,ぼやく,抱怨，抱怨,JLPT_1 JLPT,DOH?PxBsC~
ぼやける,ぼやける,變得昏暗，變得模糊,JLPT_1 JLPT,"rB,1PHpB=G"
保養,ほよう,健康保存，康復，娛樂,JLPT_1 JLPT,Q#{ir6[3o?
捕虜,ほりょ,戰俘,JLPT_1 JLPT,qxd6jwjQC6
ボルト,ボルト,伏特;螺栓,JLPT_1 JLPT,FZLDQ~YD+C
滅びる,ほろびる,被毀，滅亡，被摧毀,JLPT_1 JLPT,"O_YU5EzmO,"
滅ぼす,ほろぼす,摧毀，推翻，毀滅,JLPT_1 JLPT,eOA1)SbQq#
本格,ほんかく,禮節，全尺度,JLPT_1 JLPT,DzD$oDSZg.
本館,ほんかん,主樓,JLPT_1 JLPT,rO)PGxv/$V
本気,ほんき,嚴肅，真理，神聖,JLPT_1 JLPT,m?pL_oxeK4
本国,ほんごく,一個人自己的國家,JLPT_1 JLPT,HviGkp(Y>O
本質,ほんしつ,本質，真實本質，現實,JLPT_1 JLPT,HQcPpLF4DH
本体,ほんたい,物質，身體，樹幹,JLPT_1 JLPT,"f]jl3TlH~,"
本音,ほんね,（一個人）真正的意圖，動機,JLPT_1 JLPT Intermediate_Japanese_Ln.15 Intermediate_Japanese,Li:D?QHH;~
本能,ほんのう,本能,JLPT_1 JLPT,LYsP`F`>Yc
本場,ほんば,家，最好的地方，真實的,JLPT_1 JLPT,L1wT%E>`J`
ポンプ,ポンプ,泵,JLPT_1 JLPT,iq>r8*xxvq
本文,ほんぶん,文字（文檔），正文（字母）,JLPT_1 JLPT,OPcHo]s_IF
本名,ほんみょう,真名,JLPT_1 JLPT,tgSVI-BSzp
マーク,マーク,標記,JLPT_1 JLPT,xSmh(Hx|6s
マイ～,マイ～,我的〜，一個人〜,JLPT_1 JLPT,M3C.y[*%DG
マイクロフォン,マイクロフォン,麥克風,JLPT_1 JLPT,"O(^,e1PC5c"
埋蔵,まいぞう,埋葬財產，寶藏,JLPT_1 JLPT,x=IBNay?qY
舞う,まう,跳舞，顫抖，旋轉,JLPT_1 JLPT,E~)$*yPg`;
真上,まうえ,就在上方，頭頂,JLPT_1 JLPT,d)IsOG^B=)
前売,まえうり,預訂，預訂,JLPT_1 JLPT,bq0PjYAHh(
前置き,まえおき,序言，簡介,JLPT_1 JLPT,w66ywP/&&4
任す,まかす,委託，離開一個人,JLPT_1 JLPT,p:ILhp([Gw
負かす,まかす,打敗,JLPT_1 JLPT,qi|Hx;t;6u
賄う,まかなう,給董事會，提供餐點，付款,JLPT_1 JLPT,z7=~3@j0#5
紛らわしい,まぎらわしい,令人困惑，誤導，模棱兩可,JLPT_1 JLPT,"h,2f1PppwU"
紛れる,まぎれる,被轉移，滑入,JLPT_1 JLPT,d#WX3KXSxZ
真心,まごころ,真誠，奉獻,JLPT_1 JLPT,D6e()w&]x>
まごつく,まごつく,感到困惑，被慌亂,JLPT_1 JLPT,f/~oJkW$x!
誠,まこと,真理，信仰，忠誠,JLPT_1 JLPT,t$vv<u=?i:
誠に,まことに,確實，真的（非常有禮貌），絕對,JLPT_1 JLPT Genki_Ln.20 Genki,P/8R*Tv!+F
まさしく,まさしく,毫無疑問，顯然是,JLPT_1 JLPT,zuz5Xe$DuA
勝る,まさる,擅長，超越，超越競爭對手,JLPT_1 JLPT,t<|1#xSX&T
～増し,～まし,〜增加,JLPT_1 JLPT,z5+QCF_t-U
交える,まじえる,混合，交流，交叉（劍）,JLPT_1 JLPT,B~3MEZXI+!
真下,ました,就在下面的下方,JLPT_1 JLPT,Iz;A7a]fD~
まして,まして,更重要的是，更少（使用neg。動詞），什麼也沒說,JLPT_1 JLPT,PY/0T[blt;
交わる,まじわる,交叉，相交，與,JLPT_1 JLPT,mS|?u$Z<><
麻酔,ますい,麻醉,JLPT_1 JLPT,"mw>M%F[]D,"
またがる (うまを～),またがる (うまを～),跨越,JLPT_1 JLPT,uN3HnTL61M
待ち合わせ,まちあわせ,預約,JLPT_1 JLPT,IyY!Ll1/sj
待ち遠しい,まちどおしい,期待,JLPT_1 JLPT,w+0{4=a9>3
待ち望む,まちのぞむ,焦急地尋找,JLPT_1 JLPT,CwJO9mIIMV
まちまち,まちまち,各種不同,JLPT_1 JLPT,Ddw`;bcVVc
末期,まっき,臨終，死亡小時,JLPT_1 JLPT,GQt+3/1&iv
真っ二つ,まっぷたつ,在兩個相等的部分,JLPT_1 JLPT,rhE|8rVnO$
まと,まと,標記，目標,JLPT_1 JLPT,Q*)wm/p9we
纏まり,まとまり,結論，解決，一致性,JLPT_1 JLPT,"z55#c:D.,?"
纏め,まとめ,定居，結論,JLPT_1 JLPT,oa&iF{vs})
免れる,まぬがれる,逃脫，被豁免,JLPT_1 JLPT,s%K15EwNfz
招き,まねき,邀請,JLPT_1 JLPT,yU~T`=>LDi
瞬き,まばたき,眨眼，閃爍（恆星），閃爍（光線）,JLPT_1 JLPT,P9XKDg!![C
麻痺,まひ,癱瘓，麻痺，麻木,JLPT_1 JLPT,"E,_FTp$2/<"
～まみれ,～まみれ,被（in）覆蓋,JLPT_1 JLPT,"sqX,LlH3-A"
眉,まゆ,眉,JLPT_1 JLPT,s]w/H=It~C
鞠,まり,球,JLPT_1 JLPT,L0Js7PDQey
丸ごと,まるごと,整體，全部,JLPT_1 JLPT,oAOL{@?a=y
まるっきり,まるっきり,完全，完美，好像,JLPT_1 JLPT,roz]qfa`JS
丸々,まるまる,完全地,JLPT_1 JLPT,eV$3aB(/)x
丸める,まるめる,圓，四捨五入，捲起,JLPT_1 JLPT,Nd=%r[H=>c
満月,まんげつ,滿月,JLPT_1 JLPT,dZR3ROGpT$
満場,まんじょう,一致，全部觀眾,JLPT_1 JLPT,ffiOG%*5K_
真ん前,まんまえ,就在鼻子下方,JLPT_1 JLPT,B[GBnZiI4Z
真ん丸い,まんまるい,完全圓形,JLPT_1 JLPT,F)+$.BY>]K
真ん円い,まんまるい,完美圓形,JLPT_1 JLPT,l73GW43&1I
～味,～み,〜鑄造（品味感）,JLPT_1 JLPT,JZMc!Ve6^U
見合い,みあい,正式婚姻採訪,JLPT_1 JLPT,dP:cnU(>Lf
見合わせる,みあわせる,交換眼鏡；推遲,JLPT_1 JLPT,o0gE$9N?58
見落とす,みおとす,忽略，沒注意到,JLPT_1 JLPT,pxrQq~WN~>
未開,みかい,野蠻的土地，落後地區，不文明,JLPT_1 JLPT,A5z6h|*?{|
味覚,みかく,味道，口感，味覺,JLPT_1 JLPT,lw?sswB?B?
幹,みき,（樹）樹幹,JLPT_1 JLPT,l4N|@LrpFp
見苦しい,みぐるしい,難看，醜陋,JLPT_1 JLPT,"zoS)q7/,pA"
見込み,みこみ,前景，期望，希望,JLPT_1 JLPT,AJ2+ju9lav
未婚,みこん,未婚,JLPT_1 JLPT,y~*KiMDApr
未熟,みじゅく,缺乏經驗，不熟練，不成熟,JLPT_1 JLPT,Mm``I-uL4c
微塵,みじん,粒子，原子,JLPT_1 JLPT,xr|L`N8dB@
水気,みずけ,水分，潮濕,JLPT_1 JLPT,"AAG,tXSTs&"
ミスプリント,ミスプリント,印刷錯誤,JLPT_1 JLPT,MN~t-y(9f/
みすぼらしい,みすぼらしい,破舊，泥濘,JLPT_1 JLPT,zZ?|#(.Ue2
