expression,reading,meaning,tags,guid
鼠,ねずみ,鼠標，大鼠,JLPT JLPT_2 JLPT_3,G}*K+YvkrL
熱帯,ねったい,熱帶,JLPT JLPT_2 JLPT_3,kkWXGyi|&~
熱中,ねっちゅう,熱情，熱情，躁狂,JLPT JLPT_2 JLPT_3,lPMoEzcLqx
年間,ねんかん,年,JLPT JLPT_2 JLPT_3,d_NdY-B:AA
年月,ねんげつ,幾個月和幾年,JLPT JLPT_2 JLPT_3,p^QZ#pHDS+
年中,ねんじゅう,一年，總是每天,JLPT JLPT_2 JLPT_3,E0SJPrLvM7
年代,ねんだい,年齡，時代，時期,JLPT JLPT_2 JLPT_3,wqq!d<%$gr
年齢,ねんれい,年齡，年,JLPT JLPT_2 JLPT_3,"lI,ZQ1?Z/$"
野,の,場地,JLPT JLPT_2 JLPT_3,y-+2`{({f&
能,のう,熟練，很好，正確,JLPT JLPT_2 JLPT_3,m[Pt*UAu7d
農家,のうか,農民，農場家庭,JLPT JLPT_2 JLPT_3,v*vXrV&l.l
農業,のうぎょう,農業,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.10,A3L<i~4B/)
農民,のうみん,農民，農民,JLPT JLPT_2 JLPT_3,l^C||-Q@FF
能力,のうりょく,能力，教師,JLPT JLPT_2 JLPT_3,PQ%>W3<m<u
ノー,ノー,不,JLPT JLPT_2 JLPT_3,A$DCH!&r|T
軒,のき,簷,JLPT JLPT_2 JLPT_3,DjCz-B0?P;
残す,のこす,離開（落後），保存，保留,JLPT JLPT_2 JLPT_3,G9}3C/kn`n
残り,のこり,剩下的，剩下的,JLPT JLPT_2 JLPT_3,1Ev%4g:!#
乗せる,のせる,放在（某物）上，乘坐,JLPT JLPT_2 JLPT_3,P;&]8~|B5t
載せる,のせる,放在（某物）上；發布,JLPT JLPT_2 JLPT_3,c~;t;&Vnza
覗く,のぞく,窺視，看,JLPT JLPT_2 JLPT_3,Hy+I.kN0`%
除く,のぞく,刪除，排除到除外,JLPT JLPT_2 JLPT_3,y<H]05[a~3
望み,のぞみ,希望，渴望，（a）希望,JLPT JLPT_2 JLPT_3,QMT.-k$<Eb
望む,のぞむ,渴望，希望；查看,JLPT JLPT_2 JLPT_3,"eI17,m{o4{"
後,のち,之後，從那以後,JLPT JLPT_2 JLPT_3,Rbg3w%yZT]
ノック,ノック,敲; Fungo（棒球）,JLPT JLPT_2 JLPT_3,I|?mZ`76Sc
伸ばす,のばす,延伸，伸展，伸出,JLPT JLPT_2 JLPT_3,xaB1#1Nz$
延ばす,のばす,延伸，伸展，伸出,JLPT JLPT_2 JLPT_3,MCU^h_@4jl
伸びる,のびる,擴展，取得進步，成長,JLPT JLPT_2 JLPT_3,BVa+StSI^2
延びる,のびる,長時間,JLPT JLPT_2 JLPT_3,h;x99>{wy|
述べる,のべる,陳述，表達，提及,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,vf(j*ek(yX
上る,のぼる,登上，上升，攀登,JLPT JLPT_2 JLPT_3,n99IdD&<1l
昇る,のぼる,出現，上升，上升,JLPT JLPT_2 JLPT_3,B@kvH2BlIF
載る,のる,出現（印刷），待記錄,JLPT JLPT_2 JLPT_3,Nibr^Gs/g<
のんびり,のんびり,無憂無慮，休閒,JLPT JLPT_3 JLPT_2 Genki_Ln.22 Genki,lW(_0K#qr1
場,ば,地點，田地（物理）,JLPT JLPT_2 JLPT_3,GDd)tLjDFI
はあ (かん),はあ (かん),（嘆）,JLPT JLPT_2 JLPT_3,q->2~QuZ7t
パーセント,パーセント,百分比,JLPT JLPT_2 JLPT_3,tRJyHS5V6y
灰,はい,灰,JLPT JLPT_2 JLPT_3,yp;].asZlp
梅雨,ばいう,雨季,JLPT JLPT_2 JLPT_3,PSy.Vi_[#
バイオリン,バイオリン,小提琴,JLPT Genki_Ln.13 JLPT_3 JLPT_2 Genki,P0|;%A4sXQ
ハイキング,ハイキング,遠足,JLPT JLPT_2 JLPT_3,HcQ1$Os%x4
配達,はいたつ,交付，分銷,JLPT JLPT_2 JLPT_3,xw:Qj132Wm
パイプ,パイプ,管道;頻道官員或其他,JLPT JLPT_2 JLPT_3,l4YS(}+dg9
俳優,はいゆう,演員，女演員，表演者,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,fZuFXWr:[`
パイロット,パイロット,飛行員,JLPT JLPT_2 JLPT_3,bJuDn%>JBm
生える,はえる,成長，躍升；切（牙齒）,JLPT JLPT_2 JLPT_3,H`:KnzwCJZ
墓,はか,墳墓，墳墓,JLPT JLPT_2 JLPT_3,"wyd?,|D3$8"
馬鹿,ばか,傻瓜，白痴,JLPT JLPT_2 JLPT_3,NNq|t=8Aut
博士,はかせ,博士博士，醫生,JLPT JLPT_2 JLPT_3,ya}G1t{rx^
計る,はかる,測量，稱重，調查,JLPT JLPT_2 JLPT_3,r=0WeQKi!d
量る,はかる,測量，稱重，調查,JLPT JLPT_2 JLPT_3,CRts&/>]cr
測る,はかる,測量，稱重，調查,JLPT JLPT_2 JLPT_3,E)0?EIUz7g
掃く,はく,掃蕩，刷牙，聚集,JLPT JLPT_2 JLPT_3,vSCJIFU380
吐く,はく,嘔吐，嘔吐,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.12,wVP@*4xm(:
拍手,はくしゅ,鼓掌，掌聲,JLPT JLPT_2 JLPT_3,QlF4N)gbDJ
莫大,ばくだい,巨大，廣闊,JLPT JLPT_2 JLPT_3,E~?/H3*fy6
爆発,ばくはつ,爆炸，爆炸，噴發,JLPT JLPT_2 JLPT_3,g9VYFn:WwV
博物館,はくぶつかん,博物館,JLPT JLPT_2 JLPT_3,LpU/`O$e<h
激しい,はげしい,暴力，強烈，強烈,JLPT JLPT_2 JLPT_3,v6}uu]rF:b
はさみ,はさみ,剪刀,JLPT JLPT_2 JLPT_3,eD|fBc0re3
破産,はさん,（個人）破產,JLPT JLPT_2 JLPT_3,f7-bX^)CWC
端,はし,結束（例如，街道），邊緣，邊距,JLPT JLPT_2 JLPT_3,lap$^>s}*W
始まり,はじまり,起源，開始,JLPT JLPT_2 JLPT_3,I]JL:M+y+M
パス,パス,路徑，通過（遊戲）,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.10,hnnWC$6?3f
外す,はずす,解開，去除,JLPT JLPT_2 JLPT_3,nj2An#}L(c
パスポート,パスポート,護照,JLPT JLPT_2 JLPT_3,jjzXZ[V)~Q
外れる,はずれる,斷開連接，熄滅（例如，齒輪）,JLPT JLPT_2 JLPT_3,r]URt`fp_5
旗,はた,旗幟,JLPT JLPT_2 JLPT_3,dNY/1a;w#%
肌,はだ,皮膚,JLPT JLPT_2 JLPT_3,gmj^ZD0zR@
裸,はだか,裸體，裸體,JLPT JLPT_2 JLPT_3,O|p6i=|2+#
畑,はたけ,字段，補丁,JLPT JLPT_2 JLPT_3,rk<p3A[!PW
働き,はたらき,工作，勞動,JLPT JLPT_2 JLPT_3,G[F:Wb:]Y%
バッグ,バッグ,包,JLPT JLPT_2 JLPT_3,^7.n+J;iq
発見,はっけん,發現，檢測，發現,JLPT JLPT_2 JLPT_3,e1V)m7Fw)7
発行,はっこう,問題（出版物）,JLPT JLPT_2 JLPT_3,O3&*)a48ia
発車,はっしゃ,出發車,JLPT JLPT_2 JLPT_3,ml<@&G38CG
発射,はっしゃ,射擊，射擊，排放,JLPT JLPT_2 JLPT_3,F/fE`P6yl-
罰する,ばっする,懲罰，懲罰,JLPT JLPT_2 JLPT_3,hbPUdBho_q
発達,はったつ,發展，增長,JLPT JLPT_2 JLPT_3,Fi-WS4m5Vq
ばったり,ばったり,（見）偶然,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.11,hf@ltuFXs9
発展,はってん,發展，成長，進步,JLPT JLPT_2 JLPT_3,niC<3l*Uz&
発表,はっぴょう,公告;發布;推介會,Genki_Ln.15 JLPT JLPT_3 JLPT_2 Genki,q#5&i-N|DX
発明,はつめい,發明,JLPT JLPT_2 JLPT_3,"m%u/3I%I,u"
派手,はで,艷麗，浮華，華麗,JLPT JLPT_2 JLPT_3,t&Cvj}ttRu
話し合う,はなしあう,討論，一起交談,JLPT JLPT_2 JLPT_3,nVR8y%BClP
離す,はなす,部分，分開,JLPT JLPT_2 JLPT_3,"zQ6Rm,}F5G"
放す,はなす,分開，免費設置,JLPT JLPT_2 JLPT_3,P8H2t4/rp$
離れる,はなれる,（某人，某人）分開；零件分開,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.15 Genki_Ln.23 Genki,Gk<MF_X=YD
放れる,はなれる,離開，自由，切斷自己,JLPT JLPT_2 JLPT_3,pQ8K=L1K+c
羽,はね,翼,JLPT JLPT_2 JLPT_3,LCMy2UZmN
羽根,はね,羽毛,JLPT JLPT_2 JLPT_3,IFw6^-Jg|1
幅,はば,寬度，廣度,JLPT JLPT_2 JLPT_3,yuqlNtOC6P
母親,ははおや,母親,JLPT JLPT_2 JLPT_3,gl#dQh*e=R
省く,はぶく,省略，消除,JLPT JLPT_2 JLPT_3,hA|}BeGd!`
場面,ばめん,場景，設置（例如，小說）,JLPT JLPT_2 JLPT_3,wCW&}Thr>1
流行る,はやる,流行，成為時尚,JLPT JLPT_2 JLPT_3,l+WfR9cGsI
腹,はら,腹部，腹部，胃,JLPT JLPT_2 JLPT_3,sfZ+Z?`&!R
原,はら,田，平原,JLPT JLPT_2 JLPT_3,c<(AEgR!*z
バランス,バランス,平衡,JLPT JLPT_2 JLPT_3,QVn*9^P55E
針,はり,針，手（例如，時鐘）,JLPT JLPT_2 JLPT_3,QA`E9TI{mo
範囲,はんい,範圍，範圍，範圍,JLPT JLPT_2 JLPT_3,r:1!2<WUUN
反抗,はんこう,反對，抵抗,JLPT JLPT_2 JLPT_3,"IDJ,GPHc09"
犯罪,はんざい,犯罪,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.10,h9%1~S`/5q
ハンサム,ハンサム,英俊的,JLPT JLPT_2 JLPT_3,F8GaX2S*6r
反省,はんせい,反思，重新考慮，遺憾,JLPT JLPT_2 JLPT_3,jl_=K>.y=r
判断,はんだん,判斷，決定,JLPT JLPT_2 JLPT_3,v@gzHM&*wS
犯人,はんにん,罪犯，罪犯,JLPT JLPT_3 JLPT_2 Genki Genki_Ln.21,KepmoPPwL&
販売,はんばい,銷售，銷售，營銷,JLPT JLPT_2 JLPT_3,c`5qHhM#2.
灯,ひ,光,JLPT JLPT_2 JLPT_3,I||i~_;O|L
ビール,ビール,啤酒,JLPT Genki_Ln.11 JLPT_3 JLPT_2 Genki,l^Yo8c$buu
被害,ひがい,損害,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.10,tAfC4<pK2g
比較,ひかく,比較,JLPT JLPT_2 JLPT_3,JGY{<0z3/z
ピクニック,ピクニック,野餐,JLPT JLPT_2 JLPT_3,oc^zhI)pBK
悲劇,ひげき,悲劇,JLPT JLPT_2 JLPT_3,EzhU5X_S}(
飛行,ひこう,航空，飛行,JLPT JLPT_2 JLPT_3,rAR4=4~Jb^
膝,ひざ,膝蓋，膝蓋,JLPT JLPT_2 JLPT_3,I?$>s3Mj7%
非常,ひじょう,緊急，非凡，不尋常,JLPT JLPT_2 JLPT_3,jIVGL0x@qc
美人,びじん,美麗的人（女人）,JLPT JLPT_2 JLPT_3,g|cQb(%])I
額,ひたい,額頭，眉頭,JLPT JLPT_2 JLPT_3,K}(BncWd~a
日付,ひづけ,日期，約會,JLPT JLPT_2 JLPT_3,jl00WKL;dH
引越し,ひっこし,移動，不斷變化的住所,JLPT JLPT_2 JLPT_3,"rxV,INx<Hk"
必死,ひっし,絕望，瘋狂，不可避免的結果,JLPT JLPT_2 JLPT_3,nC7R$*m=)e
ぴったり,ぴったり,確切，整齊，鋒利,JLPT JLPT_2 JLPT_3,gEO0@gf40A
引っ張る,ひっぱる,拉，伸展，拖動,JLPT JLPT_2 JLPT_3,FzRJSNQfTY
否定,ひてい,否定，否認,JLPT JLPT_2 JLPT_3,hq]bB}D.D
ビデオ,ビデオ,錄像帶;錄像機,JLPT JLPT_3 JLPT_2 Genki_Ln.3 Genki,fVfQ41zUR-
一言,ひとこと,一個詞,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.12,cb)`=-[#ld
人込み,ひとごみ,人群,JLPT JLPT_2 JLPT_3,ew])gT]]&]
等しい,ひとしい,平等的,JLPT JLPT_2 JLPT_3,g*T^:&)[`f
独り,ひとり,一個人，未婚,JLPT JLPT_2 JLPT_3,CIC9}ZNl+]
一人一人,ひとりひとり,一個一個,JLPT JLPT_2 JLPT_3,g/LDWyd~bV
批判,ひはん,批評,JLPT JLPT_2 JLPT_3,sSt}v%TolX
批評,ひひょう,批評，評論，評論,JLPT JLPT_2 JLPT_3,nZusJ0/%}S
秘密,ひみつ,秘密，保密,Genki_Ln.17 JLPT JLPT_3 JLPT_2 Genki,K8:/c`_D0>
微妙,びみょう,精緻，微妙,JLPT JLPT_2 JLPT_3,y[W__*[UUc
紐,ひも,繩子，繩子,JLPT JLPT_2 JLPT_3,p`?=+t<[ZR
冷やす,ひやす,冷卻，冷藏,JLPT JLPT_2 JLPT_3,DSr^r:qjw.
費用,ひよう,成本，費用,JLPT JLPT_2 JLPT_3,r1KmsC-Y<P
表,ひょう,表（例如，選項卡1），圖表，列表,JLPT JLPT_2 JLPT_3,C+2G67mxr#
秒,びょう,第二（60分鐘）,JLPT JLPT_2 JLPT_3,yX.tO*9QI!
評価,ひょうか,評估，評估,JLPT JLPT_2 JLPT_3,u;D]S#_>Xe
表現,ひょうげん,表達，表現,JLPT JLPT_2 JLPT_3,luB++%rSgA
表情,ひょうじょう,表情,JLPT JLPT_2 JLPT_3,hyoeK91[Bh
平等,びょうどう,平等，公正性，偶數,JLPT JLPT_2 JLPT_3,AJ(ugjSc/!
評判,ひょうばん,名望，聲譽,JLPT JLPT_2 JLPT_3,wS@|p-w%.R
表面,ひょうめん,表面，外面，臉,JLPT JLPT_2 JLPT_3,u`tQMUrn$Y
広がる,ひろがる,傳播（），延伸，伸展，到達，到達，四處走動,JLPT JLPT_2 JLPT_3,uwnemtdnp7
広げる,ひろげる,傳播，擴展，擴展，擴大,JLPT JLPT_2 JLPT_3,",acb]qNE)"
広める,ひろめる,擴大，傳播,JLPT JLPT_2 JLPT_3,A(+H=R:mLS
品,ひん,商品;味道，優雅,JLPT JLPT_2 JLPT_3,G((JK!Y$Y=
瓶,びん,瓶子,JLPT JLPT_2 JLPT_3,s2SgOi7f``
便,びん,方式，意味著；航班,JLPT Genki_Ln.10 JLPT_3 JLPT_2 Genki,"hW&&,9z!hz"
ピン,ピン,別針,JLPT JLPT_2 JLPT_3,w[{)#&AAgf
不,ふ,un（〜），非（〜），負前綴,JLPT JLPT_2 JLPT_3,DaVjdKEUb@
不,ぶ,un（〜），非（〜），負前綴,JLPT JLPT_2 JLPT_3,xWoO+hKXb|
無,ぶ,什麼都沒有，零，零，零,JLPT JLPT_2 JLPT_3,"F0,T~)w`pd"
分,ぶ,分裂，一部分,JLPT JLPT_2 JLPT_3,o4et&;Hn=[
不安,ふあん,焦慮，不安,JLPT JLPT_2 JLPT_3,B.}P5XzBC<
風景,ふうけい,風景,JLPT JLPT_2 JLPT_3,K|bB_b5g2q
夫婦,ふうふ,已婚夫婦，丈夫和妻子,JLPT Genki_Ln.14 Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.14 Genki,vE=+[H1Y=?
笛,ふえ,長笛，哨子,JLPT JLPT_2 JLPT_3,j~98+xAGu/
不可,ふか,錯誤，不好，不可能,JLPT JLPT_2 JLPT_3,c4*Ann{K[p
深まる,ふかまる,加深,JLPT JLPT_2 JLPT_3,nFYj_QbHY$
武器,ぶき,武器，武器,JLPT JLPT_2 JLPT_3,"k{:ASZ}`4,"
拭く,ふく,擦乾,JLPT JLPT_2 JLPT_3,C+1a]]!)6B
服装,ふくそう,衣服，著裝,JLPT JLPT_2 JLPT_3,zfH3Izi6=g
含む,ふくむ,包含，包括,JLPT JLPT_2 JLPT_3,qU@`!oQ_~}
含める,ふくめる,包括,JLPT JLPT_2 JLPT_3,Lp<OS_$:v^
袋,ふくろ,袋子，麻袋,JLPT JLPT_2 JLPT_3,fF&Fkk&[N(
不幸,ふこう,不幸，悲傷，不幸,JLPT JLPT_2 JLPT_3,n27gAU4MS<
節,ふし,曲調，音調，旋鈕,JLPT JLPT_2 JLPT_3,meTR#p8LaO
無事,ぶじ,安全，和平,JLPT JLPT_2 JLPT_3,c|X1eKToE(
不思議,ふしぎ,神秘，好奇心,JLPT JLPT_2 JLPT_3,i2aoaA[Rbt
不自由,ふじゆう,不適，殘疾，不便,JLPT JLPT_2 JLPT_3,OXxKs56cIo
夫人,ふじん,妻子，夫人，女士,JLPT JLPT_2 JLPT_3,"L,Jr>b/Q=,"
婦人,ふじん,女人（與女性（じょせい）、女の人（おんなのひと）相同）,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,MGNGYZeM?*
不正,ふせい,不公正，不公平,JLPT JLPT_2 JLPT_3,J.&5HDb8II
防ぐ,ふせぐ,防禦（反對），保護，防止,JLPT JLPT_2 JLPT_3,O_+;lEJg#]
不足,ふそく,不足，短缺,JLPT JLPT_2 JLPT_3,Ip|9ih@[9P
舞台,ぶたい,舞台（劇院）,JLPT JLPT_2 JLPT_3,rkMf{ZSRD@
双子,ふたご,雙胞胎，雙胞胎,JLPT JLPT_2 JLPT_3,Bb6Pii78=4
再び,ふたたび,再次，第二次,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,C$(!v<U~%+
普段,ふだん,通常在日常情況下通常,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.15,scK7$1)*7n
縁,ふち,邊緣，邊緣,JLPT JLPT_2 JLPT_3,Nc2^vNEcht
打つ,ぶつ,打擊，罷工,JLPT JLPT_2 JLPT_3,rp}j9GjVWq
不通,ふつう,封鎖，中斷，停止,JLPT JLPT_2 JLPT_3,qN|Fjh.;To
物価,ぶっか,（商品/消費者）價格,JLPT Genki_Ln.13 Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.6 Genki,ihU<14Ch9m
ぶつかる,ぶつかる,罷工，與,JLPT JLPT_2 JLPT_3,l|QjAIGc3_
ぶつける,ぶつける,敲打，努力打擊，擊中和進攻,JLPT JLPT_2 JLPT_3,F|EgJ%pFG_
物質,ぶっしつ,材料，物質,JLPT JLPT_2 JLPT_3,Au^iDD.N(f
物理,ぶつり,物理,JLPT JLPT_2 JLPT_3,vOwM[uj*81
筆,ふで,毛筆,JLPT JLPT_2 JLPT_3,AAA2r[Yuck
ふと,ふと,突然，偶然地，順便說一句,JLPT JLPT_2 JLPT_3,ueC<>j12PB
部分,ぶぶん,部分，部分，部分,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.12,"iSJ`*:5M,+"
不平,ふへい,投訴，不滿，不滿,JLPT JLPT_2 JLPT_3,xl2t9%M;*h
不満,ふまん,不滿，不滿，投訴,JLPT JLPT_2 JLPT_3,I5+Cu{SM(2
増やす,ふやす,增加（v.t。），添加到,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.14,Ar(_{MW+^n
殖やす,ふやす,增加，添加,JLPT JLPT_2 JLPT_3,yaa{zbSv|8
プラス,プラス,加,JLPT JLPT_2 JLPT_3,IhKRA}1l&s
プラスチック,プラスチック,塑膠,JLPT JLPT_2 JLPT_3,fkV!PD4#0R
プラン,プラン,計劃,JLPT JLPT_2 JLPT_3,E)+h>:kQ+P
不利,ふり,缺點，缺點,JLPT JLPT_2 JLPT_3,uWj1Y*sKn!
振る,ふる,揮舞，搖動；撒演員（演員）,JLPT JLPT_2 JLPT_3,"re,?~GZ/4O"
震える,ふるえる,顫抖，搖晃，顫抖,JLPT JLPT_2 JLPT_3,"E(?h_-A^M,"
ブレーキ,ブレーキ,剎車,JLPT JLPT_2 JLPT_3,J$]6GJ*G:F
触れる,ふれる,觸摸，感覺，違反,JLPT JLPT_2 JLPT_3,GdRl?vrR-7
プロ,プロ,專業的,JLPT JLPT_2 JLPT_3,r@c|.GwEZG
分,ぶん,分隔，部分，細分,JLPT JLPT_2 JLPT_3,B<D}`v5/5#
文,ぶん,句子,JLPT JLPT_2 JLPT_3,rA-6gilLFb
雰囲気,ふんいき,氣氛（例如音樂劇），情緒，氛圍,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.12,u~WAeLx^(1
分析,ぶんせき,分析,JLPT JLPT_2 JLPT_3,BW:70ufQAS
文明,ぶんめい,文明,JLPT JLPT_2 JLPT_3,sa[`h{Q=[9
分野,ぶんや,場，球,JLPT JLPT_2 JLPT_3,H9@l-COvuo
塀,へい,牆，柵欄,JLPT JLPT_2 JLPT_3,b`Q#tC3%LL
平均,へいきん,平衡，平衡，平均值,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.5,"Ipp8-,$Ihp"
平和,へいわ,和平,JLPT JLPT_2 JLPT_3,pDR:k1Uvab
別に,べつに,（不是）什麼都沒有,JLPT JLPT_2 JLPT_3,N>j!Oh:%5^
減らす,へらす,減少，減少,JLPT JLPT_2 JLPT_3,L|9vM+.g[_
減る,へる,減小（大小或數字），以減小,JLPT JLPT_2 JLPT_3,M^Mg^hFF~i
ベルト,ベルト,西服皮帶,JLPT JLPT_2 JLPT_3,GTcb.}|Giw
変化,へんか,變化，變化，轉移,JLPT JLPT_2 JLPT_3,j9UWX/@2ih
ペンキ,ペンキ,畫,JLPT JLPT_2 JLPT_3,DLO8LLG3|x
変更,へんこう,更改，修改，改變,JLPT JLPT_2 JLPT_3,bB&QqdWqmy
ベンチ,ベンチ,長椅,JLPT JLPT_2 JLPT_3,"l,WHbG]2JH"
弁当,べんとう,便當,JLPT JLPT_2 JLPT_3,zNBqv(&}s^
方,ほう,邊,JLPT JLPT_2 JLPT_3,gma?L!#ps{
法,ほう,法案（法律：X法案）,JLPT JLPT_2 JLPT_3,okCQ@hxlIS
棒,ぼう,桿，桿，棍子,JLPT JLPT_2 JLPT_3,funENr~TQC
冒険,ぼうけん,風險，冒險，冒險,JLPT JLPT_2 JLPT_3,Fyl;77x&X*
方向,ほうこう,方向，當然，方式,JLPT JLPT_2 JLPT_3,QgNti^#[oD
報告,ほうこく,報告，信息,JLPT JLPT_2 JLPT_3,y4Y?|#~uOX
宝石,ほうせき,寶石，珠寶,JLPT JLPT_2 JLPT_3,Dj6XgRBu}x
包装,ほうそう,包裝，包裝,JLPT JLPT_2 JLPT_3,Otsl}ZzWXb
豊富,ほうふ,豐富，足夠,JLPT JLPT_2 JLPT_3,Cs6%u[Qn0$
方法,ほうほう,方法，手段，技術,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.8,isN8<2KrA#
方々,ほうぼう,到處都是,JLPT JLPT_2 JLPT_3,wl^OUsh)0d
訪問,ほうもん,打電話，訪問,JLPT JLPT_2 JLPT_3,hsC[X6BGUF
吠える,ほえる,吠叫，how叫,JLPT JLPT_2 JLPT_3,r$WR%olfa6
ボーイ,ボーイ,搬運工;男生,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.6,Im8]7VT7{#
ボート,ボート,划艇,JLPT JLPT_2 JLPT_3,xMp/lL<RR-
ホーム,ホーム,平台;家,JLPT JLPT_2 JLPT_3,EyGV_xL&38
ボール,ボール,球;碗,JLPT JLPT_3 JLPT_2 Genki_Ln.22 Genki,CO}gO)BA1a
他,ほか,其他（尤其是地方和事物）,JLPT JLPT_2 JLPT_3,vw>|`^Bt^u
誇り,ほこり,自豪,JLPT JLPT_2 JLPT_3,yj*)/<J;Jj
埃,ほこり,灰塵,JLPT JLPT_2 JLPT_3,AO.~g!:dGf
保証,ほしょう,保證，保證，保修,JLPT JLPT_2 JLPT_3,oroU@#(;}/
保存,ほぞん,保存，保護,JLPT JLPT_2 JLPT_3,hSWOh8}x1v
歩道,ほどう,人行道,JLPT JLPT_2 JLPT_3,oWq+gh5t1f
仏,ほとけ,佛,JLPT JLPT_2 JLPT_3,r;K:#?B1W_
骨,ほね,骨,JLPT JLPT_2 JLPT_3,F)(n<tky^7
炎,ほのお,火焰,JLPT JLPT_2 JLPT_3,td^&#ApIPe
頬,ほほ,臉頰（臉）,JLPT JLPT_2 JLPT_3,MW?sJAMVg:
頬,ほお,臉頰（臉）,JLPT JLPT_2 JLPT_3,eOL%=W-J#7
ほぼ,ほぼ,幾乎，大致,JLPT JLPT_2 JLPT_3,d^=kc;gm+o
微笑む,ほほえむ,微笑,JLPT JLPT_2 JLPT_3,wVB=qNZz4J
堀,ほり,護城河，運河,JLPT JLPT_2 JLPT_3,FxbDaPc9#x
濠,ほり,護城河,JLPT JLPT_2 JLPT_3,tU(_Pmvb9R
本当,ほんと,真理，現實,JLPT JLPT_2 JLPT_3,b&f5kLt[Ac
本人,ほんにん,這個人本人,JLPT JLPT_2 JLPT_3,I0[E+qY%jw
本物,ほんもの,真正的文章,JLPT JLPT_2 JLPT_3,yGED#ay|.7
ぼんやり,ぼんやり,昏暗，微弱，模糊,JLPT JLPT_2 JLPT_3,Bu_{)ZzPr#
間,ま,空間，房間，暫停,JLPT JLPT_2 JLPT_3,_MKZD^wW5
まあ,まあ,好（在做出謙虛或猶豫的語句時使用）,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,gK]=+G-`a3
マーケット,マーケット,市場,JLPT JLPT_2 JLPT_3,"z,Yj6>]ZS]"
マイク,マイク,麥克風,JLPT JLPT_2 JLPT_3,r0v`jqD@%T
迷子,まいご,迷失的（流浪）孩子,JLPT JLPT_2 JLPT_3,FT#CRKr^or
マイナス,マイナス,減,JLPT JLPT_2 JLPT_3,d7Qaj7)8Wq
任せる,まかせる,委託另一個，離開,JLPT JLPT_2 JLPT_3,L[Sv^|TveX
巻く,まく,繞，盤繞，滾動,JLPT JLPT_2 JLPT_3,bZ[[^glA1W
蒔く,まく,播種（種子）,JLPT JLPT_2 JLPT_3,H=Zk$-##fv
撒く,まく,散射，灑，播種,JLPT JLPT_2 JLPT_3,elIwgF9#tO
幕,まく,窗簾，行動（在發揮作用）,JLPT JLPT_2 JLPT_3,p/poyGf`R=
負け,まけ,失敗，損失,JLPT JLPT_2 JLPT_3,Gm;-Q!$V98
孫,まご,孫子,JLPT JLPT_2 JLPT_3,IHHk^Ab_ve
まさか,まさか,絕不是,JLPT JLPT_2 JLPT_3,M*J/_!BP[F
まさに,まさに,正確，肯定,JLPT JLPT_2 JLPT_3,PW-SB}B+g9
混ざる,まざる,混合在一起，與,JLPT JLPT_2 JLPT_3,r;?[!)ts`(
交ざる,まざる,混合在一起，與,JLPT JLPT_2 JLPT_3,4K$w~U;He
混じる,まじる,混合在一起，與,JLPT JLPT_2 JLPT_3,"d#EkI,dbkR"
交じる,まじる,混合在一起，與,JLPT JLPT_2 JLPT_3,Ek]^@FM&X:
増す,ます,增加，獲得,JLPT JLPT_2 JLPT_3,igA/Wx5uJY
貧しい,まずしい,貧窮，有需要,JLPT JLPT_2 JLPT_3,yhxCEWNSqv
マスター,マスター,酒吧老闆，大師（例如藝術，科學）,JLPT JLPT_2 JLPT_3,wPc=w@;W9x
ますます,ますます,越來越多（與もっと）越來越多,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.9,tuWAGYc>]J
